transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,fraud_status,transaction_time_period,amount_category,age_group,device_risk_category,velocity_category,transaction_location,location_status
799,214.72,12,Electronics,0,0,47,4,68,0,Legitimate,Afternoon,High,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
800,460.34,7,Travel,0,0,44,1,68,0,Legitimate,Morning,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
801,221.11,14,Electronics,0,0,39,3,38,0,Legitimate,Afternoon,High,36-45,"High Risk","Low Velocity",Domestic,"Location Matched"
802,29.79,5,Travel,0,0,67,1,34,0,Legitimate,Night,Low,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
803,154.57,5,Food,0,0,95,4,50,0,Legitimate,Night,Medium,46-55,"Low Risk","Medium Velocity",Domestic,"Location Matched"
804,167.98,3,Clothing,0,0,57,4,51,0,Legitimate,Night,Medium,46-55,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
805,99.34,10,Travel,0,0,79,0,43,0,Legitimate,Morning,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
806,240.03,20,Grocery,0,0,65,7,35,0,Legitimate,Evening,High,26-35,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
807,490.26,17,Electronics,0,0,42,1,51,0,Legitimate,Afternoon,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
808,467.62,2,Electronics,0,0,27,2,55,0,Legitimate,Night,High,46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
809,107.89,2,Electronics,0,0,27,2,42,0,Legitimate,Night,Medium,36-45,"High Risk","Low Velocity",Domestic,"Location Matched"
810,21.63,11,Travel,0,0,40,2,69,0,Legitimate,Morning,Low,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
811,754.05,20,Food,0,0,67,1,68,0,Legitimate,Evening,"Very High",56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
812,328.63,20,Travel,0,0,47,3,51,0,Legitimate,Evening,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
813,23.97,5,Grocery,0,0,39,0,67,0,Legitimate,Night,Low,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
814,456.54,20,Electronics,0,0,97,4,65,0,Legitimate,Evening,High,56+,"Low Risk","Medium Velocity",Domestic,"Location Matched"
815,367.1,5,Travel,0,0,82,1,62,0,Legitimate,Night,High,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
816,131.68,7,Electronics,1,0,64,3,32,0,Legitimate,Morning,Medium,26-35,"Medium Risk","Low Velocity",Foreign,"Location Matched"
817,161.05,14,Grocery,0,1,62,6,19,0,Legitimate,Afternoon,Medium,18-25,"Medium Risk","Medium Velocity",Domestic,"Location Mismatch"
818,91.65,17,Clothing,0,0,30,3,40,0,Legitimate,Afternoon,Medium,36-45,"High Risk","Low Velocity",Domestic,"Location Matched"
819,10.14,19,Clothing,0,0,70,0,62,0,Legitimate,Evening,Low,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
820,73.49,15,Clothing,0,0,30,2,23,0,Legitimate,Afternoon,Medium,18-25,"High Risk","Low Velocity",Domestic,"Location Matched"
821,292.29,5,Electronics,0,0,44,3,56,0,Legitimate,Night,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
822,0.84,20,Travel,0,0,43,1,36,0,Legitimate,Evening,Low,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
823,73.03,16,Electronics,0,0,38,6,51,0,Legitimate,Afternoon,Medium,46-55,"High Risk","Medium Velocity",Domestic,"Location Matched"
824,91.4,8,Food,0,0,89,2,54,0,Legitimate,Morning,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
825,138.76,18,Travel,0,0,53,3,63,0,Legitimate,Evening,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
826,454.31,17,Grocery,0,0,55,3,40,0,Legitimate,Afternoon,High,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
827,76.53,22,Clothing,0,0,49,3,32,0,Legitimate,Evening,Medium,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
828,76.7,4,Travel,1,0,95,4,19,0,Legitimate,Night,Medium,18-25,"Low Risk","Medium Velocity",Foreign,"Location Matched"
829,240.75,5,Travel,0,0,70,0,55,0,Legitimate,Night,High,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
830,108.34,11,Clothing,0,0,76,2,42,0,Legitimate,Morning,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
831,45.79,10,Grocery,0,0,40,0,61,0,Legitimate,Morning,Low,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
832,108.41,15,Electronics,0,0,35,3,25,0,Legitimate,Afternoon,Medium,18-25,"High Risk","Low Velocity",Domestic,"Location Matched"
833,27.33,19,Electronics,0,0,42,4,28,0,Legitimate,Evening,Low,26-35,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
834,34.93,16,Travel,0,0,80,4,46,0,Legitimate,Afternoon,Low,46-55,"Low Risk","Medium Velocity",Domestic,"Location Matched"
835,124.18,19,Clothing,1,0,80,0,22,0,Legitimate,Evening,Medium,18-25,"Low Risk","Low Velocity",Foreign,"Location Matched"
836,97.72,8,Food,0,0,81,1,54,0,Legitimate,Morning,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
837,443.39,0,Grocery,0,1,93,3,37,0,Legitimate,Night,High,36-45,"Low Risk","Low Velocity",Domestic,"Location Mismatch"
838,81.01,2,Electronics,1,0,90,1,29,0,Legitimate,Night,Medium,26-35,"Low Risk","Low Velocity",Foreign,"Location Matched"
839,156.4,20,Grocery,0,0,98,3,33,0,Legitimate,Evening,Medium,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
840,180.07,22,Grocery,0,0,40,2,38,0,Legitimate,Evening,Medium,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
841,2.37,8,Grocery,1,0,30,0,54,0,Legitimate,Morning,Low,46-55,"High Risk","Low Velocity",Foreign,"Location Matched"
842,196.07,21,Clothing,0,0,76,2,67,0,Legitimate,Evening,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
843,35.29,18,Clothing,0,0,79,1,38,0,Legitimate,Evening,Low,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
844,584.28,12,Clothing,0,0,97,2,45,0,Legitimate,Afternoon,"Very High",36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
845,28.97,22,Travel,0,0,73,4,51,0,Legitimate,Evening,Low,46-55,"Low Risk","Medium Velocity",Domestic,"Location Matched"
846,96.39,13,Clothing,0,0,96,1,25,0,Legitimate,Afternoon,Medium,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
847,16.06,19,Travel,0,0,80,1,63,0,Legitimate,Evening,Low,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
848,1038.25,18,Electronics,0,0,65,0,48,0,Legitimate,Evening,"Very High",46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
849,125.56,22,Electronics,0,0,95,2,38,0,Legitimate,Evening,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
850,162.87,6,Electronics,0,0,80,2,20,0,Legitimate,Morning,Medium,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
851,12.5,3,Electronics,0,0,87,3,64,0,Legitimate,Night,Low,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
852,249.5,11,Electronics,0,0,52,1,38,0,Legitimate,Morning,High,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
853,42.41,22,Clothing,0,0,99,3,46,0,Legitimate,Evening,Low,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
854,411,13,Food,0,0,55,1,49,0,Legitimate,Afternoon,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
855,41.33,1,Clothing,0,0,79,3,66,0,Legitimate,Night,Low,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
856,38.08,0,Food,0,0,76,1,43,0,Legitimate,Night,Low,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
857,6.7,17,Clothing,1,0,98,4,30,0,Legitimate,Afternoon,Low,26-35,"Low Risk","Medium Velocity",Foreign,"Location Matched"
858,114.98,19,Electronics,0,0,90,2,32,0,Legitimate,Evening,Medium,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
859,149.77,7,Grocery,0,0,70,3,19,0,Legitimate,Morning,Medium,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
860,12.23,2,Food,1,0,28,3,66,1,Fraud,Night,Low,56+,"High Risk","Low Velocity",Foreign,"Location Matched"
861,268.92,5,Grocery,0,0,46,1,50,0,Legitimate,Night,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
862,108.69,21,Electronics,0,0,69,1,48,0,Legitimate,Evening,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
863,133.77,12,Food,0,0,52,4,18,0,Legitimate,Afternoon,Medium,18-25,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
864,104.61,8,Grocery,0,0,34,1,32,0,Legitimate,Morning,Medium,26-35,"High Risk","Low Velocity",Domestic,"Location Matched"
865,92.18,8,Clothing,0,0,90,2,56,0,Legitimate,Morning,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
866,147.63,19,Electronics,0,1,73,5,32,0,Legitimate,Evening,Medium,26-35,"Low Risk","Medium Velocity",Domestic,"Location Mismatch"
867,30.37,8,Clothing,0,0,97,1,37,0,Legitimate,Morning,Low,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
868,36.14,14,Clothing,1,0,75,2,69,0,Legitimate,Afternoon,Low,56+,"Low Risk","Low Velocity",Foreign,"Location Matched"
869,356.21,12,Electronics,0,0,67,3,24,0,Legitimate,Afternoon,High,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
870,525.76,21,Food,0,0,30,1,53,0,Legitimate,Evening,"Very High",46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
871,84.11,15,Travel,0,0,49,4,60,0,Legitimate,Afternoon,Medium,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
872,56.83,1,Travel,0,0,28,3,29,0,Legitimate,Night,Medium,26-35,"High Risk","Low Velocity",Domestic,"Location Matched"
873,185.91,13,Electronics,0,0,48,3,30,0,Legitimate,Afternoon,Medium,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
874,94.59,5,Travel,0,0,80,5,22,0,Legitimate,Night,Medium,18-25,"Low Risk","Medium Velocity",Domestic,"Location Matched"
875,4.63,1,Grocery,1,0,79,1,60,0,Legitimate,Night,Low,56+,"Low Risk","Low Velocity",Foreign,"Location Matched"
876,30.56,7,Food,1,0,78,2,23,0,Legitimate,Morning,Low,18-25,"Low Risk","Low Velocity",Foreign,"Location Matched"
877,226.56,3,Clothing,0,0,27,1,22,0,Legitimate,Night,High,18-25,"High Risk","Low Velocity",Domestic,"Location Matched"
878,193.62,20,Clothing,0,0,71,0,62,0,Legitimate,Evening,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
879,4.94,23,Electronics,0,0,54,2,56,0,Legitimate,Evening,Low,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
880,45.18,13,Clothing,0,0,65,2,60,0,Legitimate,Afternoon,Low,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
881,47.3,10,Grocery,0,0,79,4,64,0,Legitimate,Morning,Low,56+,"Low Risk","Medium Velocity",Domestic,"Location Matched"
882,200.59,23,Grocery,0,0,83,1,23,0,Legitimate,Evening,High,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
883,3.58,13,Electronics,1,0,64,0,23,0,Legitimate,Afternoon,Low,18-25,"Medium Risk","Low Velocity",Foreign,"Location Matched"
884,19.79,11,Clothing,0,0,69,3,28,0,Legitimate,Morning,Low,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
885,289.62,15,Travel,0,1,46,1,44,0,Legitimate,Afternoon,High,36-45,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
886,35.4,5,Travel,1,0,39,2,33,0,Legitimate,Night,Low,26-35,"High Risk","Low Velocity",Foreign,"Location Matched"
887,190.39,19,Food,0,0,41,2,62,0,Legitimate,Evening,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
888,48.97,0,Electronics,0,0,83,0,20,0,Legitimate,Night,Low,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
889,18.85,11,Food,0,1,49,0,39,0,Legitimate,Morning,Low,36-45,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
890,50.15,6,Travel,0,0,67,0,49,0,Legitimate,Morning,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
891,230.6,7,Travel,1,0,88,2,42,0,Legitimate,Morning,High,36-45,"Low Risk","Low Velocity",Foreign,"Location Matched"
892,348.45,8,Travel,0,0,75,1,35,0,Legitimate,Morning,High,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
893,319.19,1,Food,0,0,85,1,36,0,Legitimate,Night,High,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
894,91.11,16,Electronics,0,0,69,0,65,0,Legitimate,Afternoon,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
895,198.52,19,Grocery,0,0,27,0,47,0,Legitimate,Evening,Medium,46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
896,41.29,12,Grocery,0,0,60,0,52,0,Legitimate,Afternoon,Low,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
897,62.45,4,Travel,1,0,88,1,68,0,Legitimate,Night,Medium,56+,"Low Risk","Low Velocity",Foreign,"Location Matched"
898,407.99,9,Electronics,0,0,52,5,63,0,Legitimate,Morning,High,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
899,2.36,11,Electronics,1,0,69,6,44,0,Legitimate,Morning,Low,36-45,"Medium Risk","Medium Velocity",Foreign,"Location Matched"
900,16.09,16,Clothing,1,0,45,1,35,0,Legitimate,Afternoon,Low,26-35,"Medium Risk","Low Velocity",Foreign,"Location Matched"
901,41.95,20,Clothing,0,0,51,4,30,0,Legitimate,Evening,Low,26-35,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
902,4.84,5,Food,0,0,59,2,61,0,Legitimate,Night,Low,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
903,36.04,2,Clothing,0,0,72,1,48,0,Legitimate,Night,Low,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
904,157.46,14,Food,0,0,47,3,20,0,Legitimate,Afternoon,Medium,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
905,98.49,6,Grocery,0,0,88,3,48,0,Legitimate,Morning,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
906,401.74,5,Travel,0,0,37,3,41,0,Legitimate,Night,High,36-45,"High Risk","Low Velocity",Domestic,"Location Matched"
907,306.13,3,Electronics,0,0,54,1,54,0,Legitimate,Night,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
908,75.29,18,Grocery,0,1,98,5,39,0,Legitimate,Evening,Medium,36-45,"Low Risk","Medium Velocity",Domestic,"Location Mismatch"
909,54.06,4,Grocery,0,0,44,3,50,0,Legitimate,Night,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
910,85.96,2,Food,0,0,30,1,62,0,Legitimate,Night,Medium,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
911,160.62,8,Travel,0,0,43,2,32,0,Legitimate,Morning,Medium,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
912,56.17,5,Food,0,0,91,3,55,0,Legitimate,Night,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
913,176.14,12,Grocery,0,0,98,4,59,0,Legitimate,Afternoon,Medium,56+,"Low Risk","Medium Velocity",Domestic,"Location Matched"
914,94.79,21,Electronics,0,1,34,0,31,0,Legitimate,Evening,Medium,26-35,"High Risk","Low Velocity",Domestic,"Location Mismatch"
915,144.55,19,Clothing,0,0,80,3,65,0,Legitimate,Evening,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
916,103.13,3,Food,0,1,45,0,32,0,Legitimate,Night,Medium,26-35,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
917,62.78,1,Grocery,0,0,80,4,46,0,Legitimate,Night,Medium,46-55,"Low Risk","Medium Velocity",Domestic,"Location Matched"
918,533.75,3,Clothing,0,0,81,2,43,0,Legitimate,Night,"Very High",36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
919,259.61,7,Clothing,0,0,26,4,39,0,Legitimate,Morning,High,36-45,"High Risk","Medium Velocity",Domestic,"Location Matched"
920,27.17,12,Grocery,0,0,63,1,21,0,Legitimate,Afternoon,Low,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
921,365.13,9,Travel,0,0,85,3,50,0,Legitimate,Morning,High,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
922,120.3,17,Grocery,0,0,69,3,22,0,Legitimate,Afternoon,Medium,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
923,404.92,8,Electronics,0,0,52,0,45,0,Legitimate,Morning,High,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
924,289.57,0,Clothing,0,1,42,1,66,0,Legitimate,Night,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
925,99.68,12,Electronics,0,0,38,2,52,0,Legitimate,Afternoon,Medium,46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
926,4.09,17,Food,0,0,79,1,59,0,Legitimate,Afternoon,Low,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
927,56.32,14,Clothing,0,0,83,1,49,0,Legitimate,Afternoon,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
928,140.42,1,Travel,0,0,43,2,46,0,Legitimate,Night,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
929,180.67,10,Grocery,0,0,65,4,63,0,Legitimate,Morning,Medium,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
930,53.69,13,Food,0,1,36,4,41,0,Legitimate,Afternoon,Medium,36-45,"High Risk","Medium Velocity",Domestic,"Location Mismatch"
931,27.01,21,Electronics,0,0,44,1,47,0,Legitimate,Evening,Low,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
932,324.25,14,Food,0,0,58,1,26,0,Legitimate,Afternoon,High,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
933,748.91,13,Travel,0,0,60,2,65,0,Legitimate,Afternoon,"Very High",56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
934,134.26,15,Grocery,0,0,45,1,35,0,Legitimate,Afternoon,Medium,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
935,33.9,22,Food,0,0,80,5,28,0,Legitimate,Evening,Low,26-35,"Low Risk","Medium Velocity",Domestic,"Location Matched"
936,57.22,14,Electronics,0,0,65,4,39,0,Legitimate,Afternoon,Medium,36-45,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
937,3.34,18,Food,0,0,65,5,54,0,Legitimate,Evening,Low,46-55,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
938,442.24,8,Grocery,0,0,67,2,40,0,Legitimate,Morning,High,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
939,22.55,4,Food,0,0,96,3,46,0,Legitimate,Night,Low,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
940,154.66,4,Electronics,0,1,62,2,30,0,Legitimate,Night,Medium,26-35,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
941,57.65,10,Grocery,0,0,42,2,49,0,Legitimate,Morning,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
942,145.41,19,Travel,0,0,32,3,61,0,Legitimate,Evening,Medium,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
943,189.7,23,Travel,0,0,90,1,27,0,Legitimate,Evening,Medium,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
944,318.68,3,Clothing,0,0,44,2,60,0,Legitimate,Night,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
945,41.62,19,Food,0,0,93,2,65,0,Legitimate,Evening,Low,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
946,1.99,17,Electronics,0,0,81,0,23,0,Legitimate,Afternoon,Low,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
947,26.5,2,Food,0,0,42,1,38,0,Legitimate,Night,Low,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
948,414.5,3,Grocery,0,0,84,1,52,0,Legitimate,Night,High,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
949,372.71,13,Clothing,0,0,26,1,20,0,Legitimate,Afternoon,High,18-25,"High Risk","Low Velocity",Domestic,"Location Matched"
950,163.77,6,Electronics,1,0,66,2,38,0,Legitimate,Morning,Medium,36-45,"Medium Risk","Low Velocity",Foreign,"Location Matched"
951,165.17,7,Food,0,0,88,4,37,0,Legitimate,Morning,Medium,36-45,"Low Risk","Medium Velocity",Domestic,"Location Matched"
952,196.87,23,Electronics,0,0,68,1,67,0,Legitimate,Evening,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
953,34.71,15,Grocery,0,0,75,1,60,0,Legitimate,Afternoon,Low,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
954,442.48,19,Clothing,0,0,89,1,51,0,Legitimate,Evening,High,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
955,97.67,14,Electronics,1,0,89,0,20,0,Legitimate,Afternoon,Medium,18-25,"Low Risk","Low Velocity",Foreign,"Location Matched"
956,86.96,6,Grocery,0,0,78,0,62,0,Legitimate,Morning,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
957,131.71,16,Travel,0,0,63,2,62,0,Legitimate,Afternoon,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
958,8.66,21,Electronics,0,0,32,1,57,0,Legitimate,Evening,Low,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
959,32.74,21,Clothing,0,0,91,3,54,0,Legitimate,Evening,Low,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
960,241.12,21,Electronics,0,0,73,1,22,0,Legitimate,Evening,High,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
961,15.56,11,Electronics,0,0,60,4,67,0,Legitimate,Morning,Low,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
962,166.36,17,Grocery,0,0,31,1,28,0,Legitimate,Afternoon,Medium,26-35,"High Risk","Low Velocity",Domestic,"Location Matched"
963,50.67,23,Food,0,0,39,1,65,0,Legitimate,Evening,Medium,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
964,88.77,13,Food,0,0,49,2,34,0,Legitimate,Afternoon,Medium,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
965,61.32,14,Electronics,0,0,81,0,21,0,Legitimate,Afternoon,Medium,18-25,"Low Risk","Low Velocity",Domestic,"Location Matched"
966,79.12,14,Clothing,0,0,62,3,25,0,Legitimate,Afternoon,Medium,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
967,228.52,4,Clothing,0,0,61,1,58,0,Legitimate,Night,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
968,63.46,15,Grocery,0,0,40,2,64,0,Legitimate,Afternoon,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
969,150.42,4,Electronics,0,0,25,1,39,0,Legitimate,Night,Medium,36-45,"High Risk","Low Velocity",Domestic,"Location Matched"
970,116.34,1,Electronics,0,0,71,5,49,0,Legitimate,Night,Medium,46-55,"Low Risk","Medium Velocity",Domestic,"Location Matched"
971,196.14,19,Food,0,0,76,3,44,0,Legitimate,Evening,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
972,497.15,8,Grocery,0,0,61,1,23,0,Legitimate,Morning,High,18-25,"Medium Risk","Low Velocity",Domestic,"Location Matched"
973,237.4,21,Travel,0,0,69,2,48,0,Legitimate,Evening,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
974,43.56,8,Clothing,0,0,38,1,21,0,Legitimate,Morning,Low,18-25,"High Risk","Low Velocity",Domestic,"Location Matched"
975,5.7,3,Clothing,0,0,81,4,64,0,Legitimate,Night,Low,56+,"Low Risk","Medium Velocity",Domestic,"Location Matched"
976,54.75,14,Electronics,0,1,58,2,56,0,Legitimate,Afternoon,Medium,56+,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
977,162.73,10,Grocery,0,0,90,0,47,0,Legitimate,Morning,Medium,46-55,"Low Risk","Low Velocity",Domestic,"Location Matched"
978,9.5,0,Travel,0,0,55,5,60,0,Legitimate,Night,Low,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
979,123.46,17,Clothing,0,1,68,0,50,0,Legitimate,Afternoon,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Mismatch"
980,163.52,0,Grocery,0,0,47,2,48,0,Legitimate,Night,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
981,73.23,7,Travel,0,0,90,0,45,0,Legitimate,Morning,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
982,265.26,15,Electronics,0,0,35,4,42,0,Legitimate,Afternoon,High,36-45,"High Risk","Medium Velocity",Domestic,"Location Matched"
983,20.29,21,Food,0,0,73,4,66,0,Legitimate,Evening,Low,56+,"Low Risk","Medium Velocity",Domestic,"Location Matched"
984,14.06,17,Clothing,0,0,82,3,34,0,Legitimate,Afternoon,Low,26-35,"Low Risk","Low Velocity",Domestic,"Location Matched"
985,234.48,21,Clothing,0,0,53,2,48,0,Legitimate,Evening,High,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
986,123.15,8,Travel,0,0,75,1,67,0,Legitimate,Morning,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
987,209.89,11,Food,0,0,25,1,53,0,Legitimate,Morning,High,46-55,"High Risk","Low Velocity",Domestic,"Location Matched"
988,102.71,18,Grocery,0,0,29,1,63,0,Legitimate,Evening,Medium,56+,"High Risk","Low Velocity",Domestic,"Location Matched"
989,50.92,17,Electronics,0,0,58,4,60,0,Legitimate,Afternoon,Medium,56+,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
990,307.77,4,Grocery,0,0,43,3,34,0,Legitimate,Night,High,26-35,"Medium Risk","Low Velocity",Domestic,"Location Matched"
991,289.17,1,Travel,0,0,64,5,27,0,Legitimate,Night,High,26-35,"Medium Risk","Medium Velocity",Domestic,"Location Matched"
992,213.56,6,Clothing,0,0,90,1,68,0,Legitimate,Morning,High,56+,"Low Risk","Low Velocity",Domestic,"Location Matched"
993,57.18,9,Clothing,0,1,88,3,65,0,Legitimate,Morning,Medium,56+,"Low Risk","Low Velocity",Domestic,"Location Mismatch"
994,160.59,14,Grocery,0,0,96,0,39,0,Legitimate,Afternoon,Medium,36-45,"Low Risk","Low Velocity",Domestic,"Location Matched"
995,80.61,6,Electronics,0,0,41,3,48,0,Legitimate,Morning,Medium,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
996,17.29,4,Travel,0,0,62,2,47,0,Legitimate,Night,Low,46-55,"Medium Risk","Low Velocity",Domestic,"Location Matched"
997,448.69,14,Electronics,0,0,67,1,68,0,Legitimate,Afternoon,High,56+,"Medium Risk","Low Velocity",Domestic,"Location Matched"
998,26.48,19,Travel,0,0,64,2,37,0,Legitimate,Evening,Low,36-45,"Medium Risk","Low Velocity",Domestic,"Location Matched"
